location_key,province_code,province_name,commune_code,commune_name,latitude,longitude,region,climate_zone
2756,80,Tây Ninh,25573,Xã Cầu Khởi,11.3020020,106.2448107,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2757,80,Tây Ninh,25579,Xã Lộc Ninh,11.2803810,106.3160063,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2758,80,Tây Ninh,25585,Xã Châu Thành,11.3306206,106.0466438,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2759,80,Tây Ninh,25588,Xã Hảo Đước,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2760,80,Tây Ninh,25591,Xã Phước Vinh,11.4465600,105.9351370,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2761,80,Tây Ninh,25606,Xã Hòa Hội,11.3434579,105.9240381,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2762,80,Tây Ninh,25621,Xã Ninh Điền,11.2365479,105.9873237,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2734,80,Tây Ninh,25630,Phường Long Hoa,11.2575707,106.1712270,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2735,80,Tây Ninh,25633,Phường Thanh Điền,11.2675904,106.0803572,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2736,80,Tây Ninh,25645,Phường Hòa Thành,11.2586826,106.1168118,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2737,80,Tây Ninh,25654,Phường Gò Dầu,11.0845811,106.2669584,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2763,80,Tây Ninh,25657,Xã Thạnh Đức,11.2115513,106.2091154,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2764,80,Tây Ninh,25663,Xã Phước Thạnh,11.1499508,106.2623687,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2765,80,Tây Ninh,25666,Xã Truông Mít,11.2033758,106.3087369,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2738,80,Tây Ninh,25672,Phường Gia Lộc,11.0981015,106.3380990,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2766,80,Tây Ninh,25681,Xã Bến Cầu,11.1160901,106.1779933,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2767,80,Tây Ninh,25684,Xã Long Chữ,11.1838829,106.1083617,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2768,80,Tây Ninh,25702,Xã Long Thuận,11.1239817,106.0971943,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2739,80,Tây Ninh,25708,Phường Trảng Bàng,11.0265060,106.3223474,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2769,80,Tây Ninh,25711,Xã Hưng Thuận,11.1651976,106.3848600,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2770,80,Tây Ninh,25729,Xã Phước Chỉ,11.0118947,106.2325945,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2740,80,Tây Ninh,25732,Phường An Tịnh,11.0615141,106.4018186,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2741,80,Tây Ninh,27694,Phường Long An,10.5426616,106.4096159,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2742,80,Tây Ninh,27712,Phường Tân An,10.5253866,106.4128542,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2743,80,Tây Ninh,27715,Phường Khánh Hậu,10.5181471,106.3792488,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2771,80,Tây Ninh,27721,Xã Tân Hưng,10.8123235,105.7213564,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2772,80,Tây Ninh,27727,Xã Hưng Điền,10.9273093,105.6042505,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2773,80,Tây Ninh,27736,Xã Vĩnh Thạnh,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2774,80,Tây Ninh,27748,Xã Vĩnh Châu,10.7286677,105.7617430,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2775,80,Tây Ninh,27757,Xã Vĩnh Hưng,10.8901617,105.7822084,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2776,80,Tây Ninh,27763,Xã Khánh Hưng,10.9699451,105.7263708,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2777,80,Tây Ninh,27775,Xã Tuyên Bình,10.8468668,105.8430324,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2744,80,Tây Ninh,27787,Phường Kiến Tường,10.7563506,105.9398274,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2778,80,Tây Ninh,27793,Xã Bình Hiệp,10.8431111,105.9814272,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2779,80,Tây Ninh,27811,Xã Bình Hòa,10.7748595,106.0144557,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2780,80,Tây Ninh,27817,Xã Tuyên Thạnh,10.7511013,105.8659138,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2781,80,Tây Ninh,27823,Xã Mộc Hóa,10.7182841,106.0507599,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2782,80,Tây Ninh,27826,Xã Tân Thạnh,10.6070261,106.0473720,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2783,80,Tây Ninh,27838,Xã Nhơn Hòa Lập,10.6385167,105.9589171,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2784,80,Tây Ninh,27841,Xã Hậu Thạnh,10.6505403,105.8584515,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2785,80,Tây Ninh,27856,Xã Nhơn Ninh,10.5701810,105.9477514,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2786,80,Tây Ninh,27865,Xã Thạnh Hóa,10.6563707,106.1805588,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2787,80,Tây Ninh,27868,Xã Bình Thành,10.7619956,106.1760634,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2788,80,Tây Ninh,27877,Xã Thạnh Phước,10.7001563,106.1501088,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2789,80,Tây Ninh,27889,Xã Tân Tây,10.6321915,106.2560694,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2790,80,Tây Ninh,27898,Xã Đông Thành,10.8703645,106.2531634,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2791,80,Tây Ninh,27907,Xã Mỹ Quý,10.9363054,106.2256082,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2792,80,Tây Ninh,27925,Xã Đức Huệ,10.8048884,106.3170302,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2793,80,Tây Ninh,27931,Xã Hậu Nghĩa,10.8947791,106.3930829,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2794,80,Tây Ninh,27937,Xã Đức Hòa,10.8226052,106.4567714,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2795,80,Tây Ninh,27943,Xã An Ninh,10.9763583,106.3152958,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2796,80,Tây Ninh,27952,Xã Hiệp Hòa,10.9168362,106.3344588,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2797,80,Tây Ninh,27964,Xã Đức Lập,10.9051569,106.4738897,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2798,80,Tây Ninh,27976,Xã Mỹ Hạnh,10.8416449,106.4791906,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2799,80,Tây Ninh,27979,Xã Hòa Khánh,10.8535365,106.3869462,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2800,80,Tây Ninh,27991,Xã Bến Lức,10.6416310,106.4847592,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2801,80,Tây Ninh,27994,Xã Thạnh Lợi,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2802,80,Tây Ninh,28003,Xã Lương Hòa,10.7009744,106.4526725,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2803,80,Tây Ninh,28015,Xã Bình Đức,10.6422137,106.4439575,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2804,80,Tây Ninh,28018,Xã Mỹ Yên,10.6414616,106.5349825,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2805,80,Tây Ninh,28036,Xã Thủ Thừa,10.6018802,106.4025896,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2806,80,Tây Ninh,28051,Xã Mỹ Thạnh,10.6385724,106.3374073,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2807,80,Tây Ninh,28066,Xã Mỹ An,10.5798784,106.3243778,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2808,80,Tây Ninh,28072,Xã Tân Long,10.7072654,106.3046412,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2809,80,Tây Ninh,28075,Xã Tân Trụ,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2810,80,Tây Ninh,28087,Xã Nhựt Tảo,10.5690379,106.4791255,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2811,80,Tây Ninh,28093,Xã Vàm Cỏ,10.5065731,106.5399066,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2812,80,Tây Ninh,28108,Xã Cần Đước,10.4880950,106.5888989,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2813,80,Tây Ninh,28114,Xã Rạch Kiến,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2814,80,Tây Ninh,28126,Xã Long Cang,10.5966574,106.5187231,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2815,80,Tây Ninh,28132,Xã Mỹ Lệ,10.5604034,106.5762705,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2816,80,Tây Ninh,28138,Xã Tân Lân,10.5103868,106.6354260,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2817,80,Tây Ninh,28144,Xã Long Hựu,10.4847977,106.6870542,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2818,80,Tây Ninh,28159,Xã Cần Giuộc,10.6080487,106.6711044,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2819,80,Tây Ninh,28165,Xã Phước Lý,10.6408454,106.5995877,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2820,80,Tây Ninh,28177,Xã Mỹ Lộc,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2821,80,Tây Ninh,28201,Xã Phước Vĩnh Tây,10.5543248,106.6563493,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2822,80,Tây Ninh,28207,Xã Tân Tập,10.5378762,106.7140336,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2823,80,Tây Ninh,28210,Xã Tầm Vu,10.9308153,106.2361160,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2824,80,Tây Ninh,28222,Xã Vĩnh Công,10.4990582,106.4437661,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2825,80,Tây Ninh,28225,Xã Thuận Mỹ,10.4573443,106.5488317,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2826,80,Tây Ninh,28243,Xã An Lục Long,10.4229544,106.4624109,Đông Nam Bộ,Nhiệt đới xavan/Cận xích đạo
2828,82,Đồng Tháp,28249,Phường Đạo Thạnh,10.3770586,106.3606868,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2829,82,Đồng Tháp,28261,Phường Mỹ Tho,10.3513191,106.3713055,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2830,82,Đồng Tháp,28270,Phường Thới Sơn,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2831,82,Đồng Tháp,28273,Phường Mỹ Phong,10.3695747,106.3872459,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2832,82,Đồng Tháp,28285,Phường Trung An,10.3698737,106.3244205,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2833,82,Đồng Tháp,28297,Phường Long Thuận,10.3637830,106.6929742,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2834,82,Đồng Tháp,28306,Phường Gò Công,10.3540044,106.6688328,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2835,82,Đồng Tháp,28315,Phường Bình Xuân,10.4032719,106.6404559,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2848,82,Đồng Tháp,28321,Xã Tân Phước 1,10.5304569,106.2112977,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2849,82,Đồng Tháp,28327,Xã Tân Phước 2,10.5284346,106.1446298,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2850,82,Đồng Tháp,28336,Xã Hưng Thạnh,10.5281591,106.2923334,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2851,82,Đồng Tháp,28345,Xã Tân Phước 3,10.4733722,106.2634833,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2852,82,Đồng Tháp,28360,Xã Cái Bè,10.3616660,105.9971770,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2853,82,Đồng Tháp,28366,Xã Hậu Mỹ,10.4735608,105.9705136,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2854,82,Đồng Tháp,28378,Xã Mỹ Thiện,10.4371575,105.9195384,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2855,82,Đồng Tháp,28393,Xã Hội Cư,10.4078109,106.0043509,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2856,82,Đồng Tháp,28405,Xã Mỹ Đức Tây,10.3646411,105.9356859,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2857,82,Đồng Tháp,28414,Xã Mỹ Lợi,10.3733198,105.8812234,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2858,82,Đồng Tháp,28426,Xã Thanh Hưng,10.3368478,105.8596709,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2859,82,Đồng Tháp,28429,Xã An Hữu,10.3062188,105.9101201,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2836,82,Đồng Tháp,28435,Phường Mỹ Phước Tây,10.4522209,106.1266589,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2837,82,Đồng Tháp,28436,Phường Thanh Hòa,10.4216302,106.1083875,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2838,82,Đồng Tháp,28439,Phường Cai Lậy,10.3821414,106.1243600,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2860,82,Đồng Tháp,28444,Xã Thạnh Phú,10.4922652,106.0584639,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2861,82,Đồng Tháp,28456,Xã Mỹ Thành,10.4636141,106.0265862,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2862,82,Đồng Tháp,28468,Xã Tân Phú,10.4428609,106.1695115,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2863,82,Đồng Tháp,28471,Xã Bình Phú,10.4146532,106.0811889,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2839,82,Đồng Tháp,28477,Phường Nhị Quý,10.4003894,106.1656147,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2864,82,Đồng Tháp,28501,Xã Hiệp Đức,10.3280124,106.0746850,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2865,82,Đồng Tháp,28504,Xã Long Tiên,10.3426203,106.1426184,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2866,82,Đồng Tháp,28516,Xã Ngũ Hiệp,10.3116132,106.1596855,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2867,82,Đồng Tháp,28519,Xã Châu Thành,10.4340644,106.3307537,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2868,82,Đồng Tháp,28525,Xã Tân Hương,10.4855165,106.3477246,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2869,82,Đồng Tháp,28537,Xã Long Hưng,10.3955597,106.2740293,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2870,82,Đồng Tháp,28543,Xã Long Định,10.4058302,106.2548977,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2871,82,Đồng Tháp,28564,Xã Bình Trưng,10.4072335,106.2033780,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2872,82,Đồng Tháp,28576,Xã Vĩnh Kim,10.3423928,106.2053239,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2873,82,Đồng Tháp,28582,Xã Kim Sơn,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2874,82,Đồng Tháp,28594,Xã Chợ Gạo,10.3675860,106.4286911,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2875,82,Đồng Tháp,28603,Xã Mỹ Tịnh An,10.4587309,106.4039182,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2876,82,Đồng Tháp,28615,Xã Lương Hòa Lạc,10.4201493,106.3871520,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2877,82,Đồng Tháp,28627,Xã Tân Thuận Bình,10.3919094,106.4654308,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2878,82,Đồng Tháp,28633,Xã An Thạnh Thủy,10.3676535,106.5042801,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2879,82,Đồng Tháp,28648,Xã Bình Ninh,10.3230580,106.4555539,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2880,82,Đồng Tháp,28651,Xã Vĩnh Bình,10.3466568,106.5745350,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2881,82,Đồng Tháp,28660,Xã Đồng Sơn,10.3949880,106.5670272,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2882,82,Đồng Tháp,28663,Xã Phú Thành,10.3767613,106.6226458,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2883,82,Đồng Tháp,28678,Xã Vĩnh Hựu,10.3121502,106.5792888,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2884,82,Đồng Tháp,28687,Xã Long Bình,10.3082012,106.6373503,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2885,82,Đồng Tháp,28693,Xã Tân Thới,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2886,82,Đồng Tháp,28696,Xã Tân Phú Đông,10.2448489,106.7187200,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2887,82,Đồng Tháp,28702,Xã Tân Hòa,10.3175233,106.6998020,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2888,82,Đồng Tháp,28720,Xã Gia Thuận,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2889,82,Đồng Tháp,28723,Xã Tân Đông,10.4292737,106.7051650,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2840,82,Đồng Tháp,28729,Phường Sơn Qui,10.4249073,106.6631919,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2890,82,Đồng Tháp,28738,Xã Tân Điền,10.3457091,106.7545168,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2891,82,Đồng Tháp,28747,Xã Gò Công Đông,10.2999422,106.7505087,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2841,82,Đồng Tháp,29869,Phường Cao Lãnh,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2842,82,Đồng Tháp,29884,Phường Mỹ Ngãi,10.5147913,105.6173936,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2843,82,Đồng Tháp,29888,Phường Mỹ Trà,10.4762030,105.6718990,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2844,82,Đồng Tháp,29905,Phường Sa Đéc,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2892,82,Đồng Tháp,29926,Xã Tân Hồng,10.8720503,105.4315808,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2893,82,Đồng Tháp,29929,Xã Tân Hộ Cơ,10.9043237,105.4754218,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2894,82,Đồng Tháp,29938,Xã Tân Thành,10.8975008,105.5407708,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2827,82,Đồng Tháp,29944,Xã An Phước,10.8323892,105.5811435,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2845,82,Đồng Tháp,29954,Phường An Bình,10.7822344,105.3935818,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2846,82,Đồng Tháp,29955,Phường Hồng Ngự,10.8499779,105.3745099,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2895,82,Đồng Tháp,29971,Xã Thường Phước,10.8563944,105.2442396,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2847,82,Đồng Tháp,29978,Phường Thường Lạc,10.8521606,105.3152148,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2896,82,Đồng Tháp,29983,Xã Long Khánh,10.8010708,105.2991055,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2897,82,Đồng Tháp,29992,Xã Long Phú Thuận,10.7567576,105.3290944,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2898,82,Đồng Tháp,30001,Xã Tràm Chim,10.7336884,105.6061745,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2899,82,Đồng Tháp,30010,Xã Tam Nông,10.7403430,105.5379006,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2900,82,Đồng Tháp,30019,Xã An Hòa,10.7492417,105.4214563,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2901,82,Đồng Tháp,30025,Xã Phú Cường,10.7269967,105.6473997,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2902,82,Đồng Tháp,30028,Xã An Long,10.6605394,105.4061619,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2903,82,Đồng Tháp,30034,Xã Phú Thọ,10.6865982,105.4811911,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2904,82,Đồng Tháp,30037,Xã Tháp Mười,10.5445458,105.8402854,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2905,82,Đồng Tháp,30043,Xã Phương Thịnh,10.6251087,105.6790950,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2906,82,Đồng Tháp,30046,Xã Trường Xuân,10.6731407,105.7481860,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2907,82,Đồng Tháp,30055,Xã Mỹ Quí,10.5343413,105.7763207,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2908,82,Đồng Tháp,30061,Xã Đốc Binh Kiều,10.5570847,105.8701898,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2909,82,Đồng Tháp,30073,Xã Thanh Mỹ,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2910,82,Đồng Tháp,30076,Xã Mỹ Thọ,10.4402481,105.7135668,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2911,82,Đồng Tháp,30085,Xã Ba Sao,10.5529481,105.6914760,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2912,82,Đồng Tháp,30088,Xã Phong Mỹ,10.5901220,105.6206976,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2913,82,Đồng Tháp,30112,Xã Mỹ Hiệp,10.3645524,105.7964483,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2914,82,Đồng Tháp,30118,Xã Bình Hàng Trung,10.4227246,105.7689610,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2915,82,Đồng Tháp,30130,Xã Thanh Bình,10.5984389,105.5176401,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2916,82,Đồng Tháp,30154,Xã Tân Long,10.6398572,105.3695633,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2917,82,Đồng Tháp,30157,Xã Tân Thạnh,10.6033953,105.4621070,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2918,82,Đồng Tháp,30163,Xã Bình Thành,10.4729491,105.9965392,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2919,82,Đồng Tháp,30169,Xã Lấp Vò,10.3623994,105.5228555,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2920,82,Đồng Tháp,30178,Xã Mỹ An Hưng,10.3988224,105.6038644,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2921,82,Đồng Tháp,30184,Xã Tân Khánh Trung,10.3543341,105.6763843,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2922,82,Đồng Tháp,30208,Xã Hòa Long,10.2660744,105.6642685,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2923,82,Đồng Tháp,30214,Xã Tân Dương,10.2799081,105.7164348,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2924,82,Đồng Tháp,30226,Xã Lai Vung,10.2906891,105.5763857,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2925,82,Đồng Tháp,30235,Xã Phong Hòa,10.1910008,105.6311703,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2926,82,Đồng Tháp,30244,Xã Phú Hựu,10.2417735,105.8683117,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2927,82,Đồng Tháp,30253,Xã Tân Nhuận Đông,10.2147492,105.8425087,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2928,82,Đồng Tháp,30259,Xã Tân Phú Trung,10.2545007,105.7361294,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2929,86,Vĩnh Long,28756,Phường Phú Khương,10.0106842,106.2723962,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2930,86,Vĩnh Long,28777,Phường An Hội,10.2009202,106.3727946,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2931,86,Vĩnh Long,28783,Phường Sơn Đông,10.2714275,106.3393737,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2932,86,Vĩnh Long,28789,Phường Bến Tre,10.0106842,106.2723962,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2948,86,Vĩnh Long,28807,Xã Giao Long,10.3015826,106.4065990,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2949,86,Vĩnh Long,28810,Xã Phú Túc,10.2946542,106.3018701,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2950,86,Vĩnh Long,28840,Xã Tân Phú,10.2800660,106.1830695,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2933,86,Vĩnh Long,28858,Phường Phú Tân,10.2693325,106.3962973,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2951,86,Vĩnh Long,28861,Xã Tiên Thủy,10.2729336,106.2511426,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2952,86,Vĩnh Long,28870,Xã Chợ Lách,10.2605519,106.1210175,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2953,86,Vĩnh Long,28879,Xã Phú Phụng,10.2630430,106.0765875,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2954,86,Vĩnh Long,28894,Xã Vĩnh Thành,10.2081048,106.1748610,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2955,86,Vĩnh Long,28901,Xã Hưng Khánh Trung,10.1836144,106.2450913,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
2956,86,Vĩnh Long,28903,Xã Mỏ Cày,10.1122073,106.3192055,ĐBSCL,Nhiệt đới xavan/Cận xích đạo
